ind_id,Citation.number,Citation,Year,Global.Change.Driver,Effect,Endpoint,Endpoint_Host_Parasite,Native.host.type,Ectothermic.host,Enemy.type,Ectoparasite,Vector,Vector.borne,Free.living.stages,Route,Macroparasite,Human.Parasite,Zoonotic,Venue,Habitat,Enemy_Random_Effect,Enemy_Random_EffectIS,Native.host,ContinentUse,humanendpoint,Predictor_Type,Error_Type,MeanControl,VarianceControl,SampleSizeControl,MeanTreatment,VarianceTreatment,SampleSizeTreatment,Coefficient,CoefficientVariance,Coef_Type,SD_Y,SDControl,SDTreatment,Sample_size,SMDH_yi,SMDH_vi,SMDH_viC,LRR_yi,LRR_vi,LRR_viC
891,CN_394,"Staudacher, O., Heimer, J., Steiner, F., Kayonga, Y., Havugimana, J. M., Ignatius, R., Musemakweri, A., Ngabo, F., Harms, G., Gahutu, J. B., & Mockenhaupt, F. P. (2014). Soil-transmitted helminths in southern highland Rwanda: Associated factors and effectiveness of school-based preventive chemotherapy. Tropical Medicine & International Health : TM & IH, 19(7), 812–824. https://doi.org/10.1111/tmi.12322",2014,HLC,Urbanization,Fecal egg count,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris lumbricoides,Ascaris lumbricoides_,Homo sapiens,Africa,Yes,Categorical,SD,1245,456.5,301,2042,1425.5,321,NA,NA,,NA,456.5,1425.5,622,0.752108499,0.007007001,0.007007001,0.49479419,0.001964821,0.001964821
892,CN_330,"Rawlins, S. C., Campbell, M., Fox, K., Bennett, F., Gibbs, W. N., & Greene, M. (1991). Parasitic infections in young Jamaicans in different ecological zones of the island. Tropical and geographical medicine, 43(1-2), 136-141.",1991,HLC,Urbanization,prevalence,Parasite,Mammal,No,Helminth,No,No,No,No,Direct,Yes,Yes,No,Field,Terrestrial,Ascaris_lumbricoides,Ascaris_lumbricoides_,Homo_sapiens,South America,Yes,Categorical,SD,0.124,0.046,2,0.078,0.033,2,NA,NA,,NA,0.046,0.033,4,-0.648311725,0.673501163,0.673501163,-0.463572739,0.158305574,0.158305574
893,CN_239,"Lacerda, A. C. F., R. M. Takemoto, M. Tavares-Dias, R. Poulin, and G. C. Pavanelli. 2012. “Comparative Parasitism of the Fish Plagioscion Squamosissimus in Native and Invaded River Basins.” Journal of Parasitology 98 (4): 713–17. https://doi.org/10.1645/GE-2882.1.",2012,IS,Enemy Release,Parasite Abundance,Parasite,Amphibian/Reptile,Yes,Helminth,No,No,No,No,Complex,Yes,No,No,Field,Freshwater,Austrodiplostomum sp,Austrodiplostomum sp_Plagioscion squamosissimus,Fish,South America,No,Categorical,SD,2.225,2.0396,70,87.51,153.36,35,NA,NA,,NA,2.0396,153.36,105,0.780646093,0.066790738,0.066790738,3.671996157,0.099752884,0.099752884
894,CN_240,"Lacerda, A. C. F., R. M. Takemoto, R. Poulin, and G. C. Pavanelli. 2013. “Parasites of the Fish Cichla Piquiti (Cichlidae) in Native and Invaded Brazilian Basins: Release Not from the Enemy, but from Its Effects.” Parasitology Research 112 (1): 279–88. https://doi.org/10.1007/s00436-012-3135-z.",2013,IS,Enemy Release,Parasite Abundance,Parasite,Amphibian/Reptile,Yes,Helminth,No,No,No,No,Complex,Yes,No,No,Field,Freshwater,Austrodiplostomum sp,Austrodiplostomum sp_Cichla piquiti,Fish,South America,No,Categorical,95CI,0.13,0.12,24,3.48,8.08,27,NA,NA,,NA,0.29993752,21.42087325,51,0.217741322,0.075457873,0.075457873,3.287253122,1.625106133,1.625106133
895,CN_448,"Vieira, T. S. W. J. Vieira, R. F. C. Finger, M. A. P. Nascimento, D. A. G. Sicupira, P. M. L. Dutra, L. H. Deconto, I. Barros-Filho, I. R. Dornbusch, P. T. Biondo, A. W. Vidotto, O. (2013). ""Seroepidemiological survey of Theileria equi and Babesia caballi in horses from a rural and from urban areas of Paraná State, southern Brazil."" Ticks and Tick-borne Diseases 4(6): 537-541.
",2013,HLC,Urbanization,Seroprevalence,Parasite,Mammal,No,Protist,No,No,Yes,No,Complex,No,No,No,Field,Terrestrial,Babesia caballi,Babesia caballi_,Equus caballus,South America,No,Categorical,SE,0.53125,0.08821555,32,0.72289157,0.03473821,166,NA,NA,,NA,0.499022509,0.447570527,198,0.402761815,0.041737733,0.041737733,0.308026518,0.02988277,0.02988277
900,CN_281,Nancarrow et al. 2014 - The effect of elevated temperature on barley yellow dwarf virus-PAV in wheat,2014,CC,Mean Temperature,Host health (fruit),Host,Plant,Yes,Virus,No,No,Yes,No,Complex,No,No,No,Lab,Terrestrial,Barley yellow dwarf virus,Barley yellow dwarf virus_,Wheat,NA,No,Categorical,SD,4.24424424,2.77370857,9,6.07807808,4.27494328,9,NA,NA,,NA,2.77370857,4.27494328,18,0.48462236,0.234457092,0.234457092,0.359124772,0.102419537,0.102419537
901,CN_281,Nancarrow et al. 2014 - The effect of elevated temperature on barley yellow dwarf virus-PAV in wheat,2014,CC,Mean Temperature,Abundance,Parasite,Plant,Yes,Virus,No,No,Yes,No,Complex,No,No,No,Lab,Terrestrial,Barley yellow dwarf virus,Barley yellow dwarf virus_,Wheat,NA,No,Categorical,SD,3.48878456,3.16945263,9,5.09963485,3.69823279,9,NA,NA,,NA,3.16945263,3.69823279,18,0.445393629,0.232449963,0.232449963,0.379615527,0.150136066,0.150136066
902,CN_417,The effect of elevated temperature on Barley yellow dwarf virus-PAV in wheat,2014,CC,Mean Temperature,abundance,Parasite,Plant,Yes,Virus,No,No,Yes,No,Complex,No,No,No,Lab,Terrestrial,Barley yellow dwarf virus,Barley yellow dwarf virus_,plant,NA,No,Categorical,SD,3.500974659,3.129786099,9,5.115009747,3.639062455,9,NA,NA,,NA,3.129786099,3.639062455,18,0.452850801,0.232638148,0.232638148,0.379137901,0.145038938,0.145038938
903,CN_417,The effect of elevated temperature on Barley yellow dwarf virus-PAV in wheat,2014,CC,Mean Temperature,growth,Host,Plant,Yes,Virus,No,No,Yes,No,Complex,No,No,No,Lab,Terrestrial,Barley yellow dwarf virus,Barley yellow dwarf virus_,plant,NA,No,Categorical,SD,0.586629002,0.492604616,9,0.92113936,0.862131161,9,NA,NA,,NA,0.492604616,0.862131161,18,0.453684957,0.23403321,0.23403321,0.451218742,0.175679422,0.175679422
904,CN_442,Vandegeer et al. 2016 - Barley yellow dwarf virus infection and elevated CO2 alter the antioxidants ascorbate and glutathione in wheat,2016,CP,CO2,Host health (fruit),Host,Plant,Yes,Virus,No,No,Yes,No,Complex,No,No,No,Lab,Terrestrial,Barley yellow dwarf virus i,Barley yellow dwarf virus i_,Wheat,NA,No,Categorical,SE,20.6,0.7,6,25.3,0.9,6,NA,NA,,NA,1.71464282,2.204540769,12,2.196076887,0.558343373,0.558343373,0.20551332,0.002420127,0.002420127
918,CN_469,"Zargar, U. R., Chishti, M. Z., Yousuf, A. R., & Ahmad, F. (2013). Species spectrum, diversity profile and infection indices of helminth parasite fauna of Chirruh snowtrout, Schizothorax esocinus (Heckel) in lake ecosystems of Kashmir Himalayas-Do similarity and host-parasite associations arise? Veterinary Research Communications, 37(3), 197–207. https://doi.org/10.1007/s11259-013-9562-10",2013,HLC,Urbanization,Abundance,Parasite,Amphibian/Reptile,Yes,Helminth,No,No,No,Yes,Complex,Yes,No,No,Field,Freshwater,Bothriocephalus acheilognathi,Bothriocephalus acheilognathi_,Schizothorax esocinus,Asia,No,Categorical,SD,0.38,0.19,97,1.52,0.39,100,NA,NA,,NA,0.19,0.39,197,3.701978938,0.067634021,0.067634021,1.386294361,0.003235647,0.003235647
919,CN_469,"Zargar, U. R., Chishti, M. Z., Yousuf, A. R., & Ahmad, F. (2013). Species spectrum, diversity profile and infection indices of helminth parasite fauna of Chirruh snowtrout, Schizothorax esocinus (Heckel) in lake ecosystems of Kashmir Himalayas-Do similarity and host-parasite associations arise? Veterinary Research Communications, 37(3), 197–207. https://doi.org/10.1007/s11259-013-9562-6",2013,HLC,Urbanization,Intensity of infection,Parasite,Amphibian/Reptile,Yes,Helminth,No,No,No,Yes,Complex,Yes,No,No,Field,Freshwater,Bothriocephalus acheilognathi,Bothriocephalus acheilognathi_,Schizothorax esocinus,Asia,No,Categorical,SD,5.28,0.15,97,12.66,8.04,100,NA,NA,,NA,0.15,8.04,197,1.292896158,0.02841849,0.02841849,0.874521319,0.004041473,0.004041473
920,CN_217,"Kasprzyk, I., and M. Worek. 2006. Airborne fungal spores in urban and rural environments in Poland. Aerobiologia 22:169-176.",2006,HLC,Urbanization,Abundance,Parasite,Plant,Yes,Fungi,No,No,No,Yes,Direct,No,No,No,Field,Terrestrial,Botrytis spp.,Botrytis spp._,Plants,Europe,No,Continuous,SD,16520,4231.326979,2,8096.5,3475.42983,2,NA,NA,,NA,4231.326979,3475.42983,4,-1.227430692,0.761036039,0.761036039,-0.713139899,0.124930372,0.124930372
921,CN_76,"Comparative health assessment of urban and non-urban free-ranging mule deer (Odocoileus hemionus) in southeastern British Columbia, Canada",2018,HLC,Urbanization,prevalence,Parasite,Mammal,No,Virus,No,No,No,No,Direct,No,No,No,Field,Terrestrial,Bovine parainfluenza-3 virus,Bovine parainfluenza-3 virus_,Ungulates,North America,No,Categorical,95CI,0.264,0.089,112,0.276,0.0925,88,NA,NA,,NA,0.48055483,0.442717814,200,0.025874161,0.020147864,0.020147864,0.044451763,0.058822583,0.058822583
922,CN_76,"Comparative health assessment of urban and non-urban free-ranging mule deer (Odocoileus hemionus) in southeastern British Columbia, Canada",2018,HLC,Urbanization,prevalence,Parasite,Mammal,No,Virus,No,No,No,No,Direct,No,No,No,Field,Terrestrial,Bovine respiratory syncytial virus,Bovine respiratory syncytial virus_,Ungulates,North America,No,Categorical,95CI,0.121,0.0675,112,0.046,0.047,88,NA,NA,,NA,0.364465742,0.224948511,200,-0.246707327,0.019411417,0.019411417,-0.967149149,0.352756366,0.352756366
923,CN_76,"Comparative health assessment of urban and non-urban free-ranging mule deer (Odocoileus hemionus) in southeastern British Columbia, Canada",2018,HLC,Urbanization,prevalence,Parasite,Mammal,No,Virus,No,No,No,No,Direct,No,No,No,Field,Terrestrial,Bovine viral diarrhea virus,Bovine viral diarrhea virus_,Ungulates,North America,No,Categorical,95CI,0.022,0.0355,112,0,NA,88,NA,NA,,NA,0.191681983,0,200,-0.161698418,0.01799846,0.01799846,NA,NA,NA
924,CN_303,"Ondračková, M., I. Hudcová, M. Dávidová, Z. Adámek, M. Kašný, and P. Jurajda. 2015. “Non-Native Gobies Facilitate the Transmission of Bucephalus Polymorphus (Trematoda).” Parasites and Vectors 8 (1). https://doi.org/10.1186/s13071-015-0999-7.",2015,IS,Spillover,Parasite Abundance,Parasite,Amphibian/Reptile,Yes,Helminth,No,No,No,No,Direct,Yes,No,No,Field,Freshwater,Bucephalus polymorphus,Bucephalus polymorphus_Proterorhinussmilunaris,Abramis bjoerkna,Europe,No,Categorical,SD,57.9,24.8,10,19.7,14.3,10,NA,NA,,NA,24.8,14.3,20,-1.807178809,0.307873649,0.307873649,-1.078098749,0.071037591,0.071037591
925,CN_303,"Ondračková, M., I. Hudcová, M. Dávidová, Z. Adámek, M. Kašný, and P. Jurajda. 2015. “Non-Native Gobies Facilitate the Transmission of Bucephalus Polymorphus (Trematoda).” Parasites and Vectors 8 (1). https://doi.org/10.1186/s13071-015-0999-7.",2015,IS,Spillover,Parasite Abundance,Parasite,Amphibian/Reptile,Yes,Helminth,No,No,No,No,Direct,Yes,No,No,Field,Freshwater,Bucephalus polymorphus,Bucephalus polymorphus_Neogobius melanostomus,Abramis bjoerkna,Europe,No,Categorical,SD,37.7,26.00692216,10,19.7,14.3,10,NA,NA,,NA,26.00692216,14.3,20,-0.821375446,0.225915796,0.225915796,-0.649041459,0.100279141,0.100279141
926,CN_259,"Maria, C. Zahra, R., Parsa Sara (2014). ""Prevalence of cervical-vaginal infections in the pap-smear samples in Iran."" Global journal of health science 6(1): 201-206.
",2014,HLC,Urbanization,Prevalence,Parasite,Mammal,No,Fungi,No,No,No,Yes,Direct,No,Yes,No,Field,Terrestrial,Candida,Candida_,Homo sapiens,Asia,Yes,Categorical,SE,0.08920188,0.01127581,639,0.04202719,0.00705452,809,NA,NA,,NA,0.285034992,0.200651185,1448,-0.191293454,0.002928522,0.002928522,-0.752585326,0.044154591,0.044154591
927,CN_440,"Van Hecke, E. and G. Bucinco (1980). ""Prevalence of Skin Disease in Rwanda."" International Journal of Dermatology 19(9): 526-529.
        
 ",1980,HLC,Urbanization,Prevalence,Parasite,Mammal,No,Fungi,No,No,No,Yes,Direct,No,Yes,No,Field,Terrestrial,Candida,Candida_,Homo sapiens,Africa,Yes,Categorical,SE,0,0,1958,0.00116144,0.00116077,861,NA,NA,,NA,0,0.034060244,2819,0.048211248,0.002325694,0.002325694,NA,NA,NA
931,CN_259,"Maria, C. Zahra, R., Parsa Sara (2014). ""Prevalence of cervical-vaginal infections in the pap-smear samples in Iran."" Global journal of health science 6(1): 201-206.
",2014,HLC,Urbanization,Prevalence,Parasite,Mammal,No,Bacteria,No,No,No,No,Direct,No,Yes,No,Field,Terrestrial,Chlamydia,Chlamydia_,Homo sapiens,Asia,Yes,Categorical,SE,0.00156495,0.00156372,639,0.00247219,0.00174594,809,NA,NA,,NA,0.039528417,0.049659641,1448,0.02020394,0.002728365,0.002728365,0.457250523,1.497192499,1.497192499
934,CN_440,"Van Hecke, E. and G. Bucinco (1980). ""Prevalence of Skin Disease in Rwanda."" International Journal of Dermatology 19(9): 526-529.
        
 ",1980,HLC,Urbanization,Prevalence,Parasite,Mammal,No,Virus,No,No,No,No,Direct,No,Yes,No,Field,Terrestrial,Condyloma acuminatium,Condyloma acuminatium_,Homo sapiens,Africa,Yes,Categorical,SE,0,0,1958,0.0174216,0.00445888,861,NA,NA,,NA,0,0.130836031,2819,0.188260853,0.002344938,0.002344938,NA,NA,NA
935,CN_240,"Lacerda, A. C. F., R. M. Takemoto, R. Poulin, and G. C. Pavanelli. 2013. “Parasites of the Fish Cichla Piquiti (Cichlidae) in Native and Invaded Brazilian Basins: Release Not from the Enemy, but from Its Effects.” Parasitology Research 112 (1): 279–88. https://doi.org/10.1007/s00436-012-3135-z.",2013,IS,Enemy Release,Parasite Abundance,Parasite,Amphibian/Reptile,Yes,Helminth,No,No,No,No,Complex,Yes,No,No,Field,Freshwater,Contracaecum sp,Contracaecum sp_Cichla piquiti,Fish,South America,No,Categorical,95CI,0.58,0.5,24,2.59,2.63,27,NA,NA,,NA,1.249739665,6.9723882,51,0.3951151,0.077610492,0.077610492,1.496385051,0.461862102,0.461862102
936,CN_167,"Gastrointestinal Parasites of Howler Monkeys (Alouatta palliata) Inhabiting the Fragmented Landscape of the Santa Marta Mountain Range, Veracruz, Mexico; CAROLINA VALDESPINO1 , GUILLERMO RICO-HERNA´NDEZ2, AND SALVADOR MANDUJANO",2010,HLC,Forest Fragmentation,prevalence,Parasite,Mammal,No,Helminth,No,No,No,Yes,Complex,Yes,No,No,Field,Terrestrial,Controrchis biliophilus,Controrchis biliophilus_,Monkeys,South America,No,Categorical,SE,0.583793739,0.61878453,6,0.123388582,0.066298343,5,NA,NA,,NA,1.515706359,0.148247602,11,-0.390714404,0.347368737,0.347368737,-1.554209155,1.412171976,1.412171976
937,CN_167,"Gastrointestinal Parasites of Howler Monkeys (Alouatta palliata) Inhabiting the Fragmented Landscape of the Santa Marta Mountain Range, Veracruz, Mexico; CAROLINA VALDESPINO1 , GUILLERMO RICO-HERNA´NDEZ2, AND SALVADOR MANDUJANO",2010,HLC,Urbanization,prevalence,Parasite,Mammal,No,Helminth,No,No,No,Yes,Complex,Yes,No,No,Field,Terrestrial,Controrchis biliophilus,Controrchis biliophilus_,Monkeys,South America,No,Categorical,SE,0.047882136,0.099447514,8,0.090239411,0.022099448,13,NA,NA,,NA,0.281280046,0.079680693,21,0.196685907,0.257306518,0.257306518,0.633723769,4.373584547,4.373584547
938,CN_440,"Van Hecke, E. and G. Bucinco (1980). ""Prevalence of Skin Disease in Rwanda."" International Journal of Dermatology 19(9): 526-529.
        
 ",1980,HLC,Urbanization,Prevalence,Parasite,Mammal,No,Virus,No,No,No,No,Direct,No,Yes,No,Field,Terrestrial,Coxsackle virus,Coxsackle virus_,Homo sapiens,Africa,Yes,Categorical,SE,0,0,1958,0.00464576,0.00231748,861,NA,NA,,NA,0,0.068001356,2819,0.096591418,0.002329765,0.002329765,NA,NA,NA
940,CN_96,"Dubná, S. Langrová, I. Nápravník, J. Jankovská, I. Vadlejch, J. Pekár, S. Fechtner, J. 2007). ""The prevalence of intestinal parasites in dogs from Prague, rural areas, and shelters of the Czech Republic."" Veterinary Parasitology 145(1-2): 120-128.
",2007,HLC,Urbanization,Prevalence,Parasite,Mammal,No,Protist,No,No,No,Yes,Direct,No,No,No,Field,Terrestrial,Cystoisospora,Cystoisospora_,Canis lupus familiaris,Europe,No,Categorical,SE,0.07962963,0.01164989,540,0.02433862,0.00250641,3780,NA,NA,,NA,0.27071898,0.154098359,4320,-0.250974567,0.002964843,0.002964843,-1.185321871,0.032009007,0.032009007
941,CN_132,"Examination of anonymous canine faecal samples provides data on endoparasite prevalence rates in dogs for comparative studies; Barbara Hinneya,⁎, Michaela Gottwaldb, Jasmine Moserb, Bianca Reichera, Bhavapriya Jasmin Schäfera, Roland Schaperc, Anja Joachima, Frank Künzelb",2017,HLC,Urbanization,prevalence canine fecal samples,Parasite,Mammal,No,Protist,No,No,No,No,Direct,No,Yes,No,Field,Terrestrial,Cystoisospora spp.,Cystoisospora spp._,Mammals,Europe,No,Categorical,SE,6.5,11.2,160,1.7,2.3,1001,NA,NA,,NA,141.6700392,72.76874329,1161,-0.042594321,0.010360432,0.010360432,-1.341173926,4.79944391,4.79944391
942,CN_368,Seroprevalence of dengue virus among children presenting with febrile illness in some public health facilities in Cameroon,2018,HLC,Urbanization,prevalence,Parasite,Mammal,No,Virus,No,No,Yes,No,Complex,No,Yes,No,Field,Terrestrial,dengue,dengue_,humans,Africa,Yes,Categorical,SD,0.149666667,0.021197484,3,0.147857143,0.049750808,7,NA,NA,,NA,0.021197484,0.049750808,10,-0.042716961,0.355189849,0.355189849,-0.012164044,0.022860481,0.022860481
943,CN_414,"Teurlai, M., C. E. Menkès, V. Cavarero, N. Degallier, E. Descloux, J. P. Grangeon, L. Guillaumot, et al. 2015. “Socio-Economic and Climate Factors Associated with Dengue Fever Spatial Heterogeneity: A Worked Example in New Caledonia.” PLoS Negl. Trop. Dis. 9 (12). https://doi.org/10.1371/journal.pntd.0004211.",2015,CC,Mean Temperature,Annual incidence rates,Host,Mammal,No,Virus,No,No,Yes,No,Complex,No,Yes,No,Lab,Terrestrial,Dengue virus,Dengue virus_,Human,NA,Yes,Categorical,SD,0.0195,7.00E-04,6,0.0241,0.0017,6,NA,NA,,NA,7.00E-04,0.0017,12,3.265099844,1.023280607,1.023280607,0.211797375,0.001044073,0.001044073
944,CN_414,"Teurlai, M., C. E. Menkès, V. Cavarero, N. Degallier, E. Descloux, J. P. Grangeon, L. Guillaumot, et al. 2015. “Socio-Economic and Climate Factors Associated with Dengue Fever Spatial Heterogeneity: A Worked Example in New Caledonia.” PLoS Negl. Trop. Dis. 9 (12). https://doi.org/10.1371/journal.pntd.0004211.",2015,CC,Mean Temperature,Annual incidence rates,Host,Mammal,No,Virus,No,No,Yes,No,Complex,No,Yes,No,Lab,Terrestrial,Dengue virus,Dengue virus_,Human,NA,Yes,Categorical,SD,0.0197,8.00E-04,6,0.0317,0.003,6,NA,NA,,NA,8.00E-04,0.003,12,5.043589289,2.238010249,2.238010249,0.475698045,0.001767551,0.001767551
945,CN_35,"Baca, F., et al. (2003). ""Effects of different growing systems and fertiliser rates on attractiveness of maize crop to beetles of Diabrotica virgifera virgifera LeConte and larvae dammage."" Communications in agricultural and applied biological sciences 68(4): 59-66.",2003,CP,Fertilizer,Disease-related response,Host,Plant,Yes,Arthropod,Yes,No,No,Yes,Direct,Yes,No,No,Field,Terrestrial,Diabroticia virgifera virgifera,Diabroticia virgifera virgifera_,Zea mays,Europe,No,Categorical,SD,0.290333333,0.286549007,3,0.525666667,0.296101897,3,NA,NA,,NA,0.286549007,0.296101897,6,0.644446272,0.669704689,0.669704689,0.593637612,0.430464933,0.430464933
946,CN_469,"Zargar, U. R., Chishti, M. Z., Yousuf, A. R., & Ahmad, F. (2013). Species spectrum, diversity profile and infection indices of helminth parasite fauna of Chirruh snowtrout, Schizothorax esocinus (Heckel) in lake ecosystems of Kashmir Himalayas-Do similarity and host-parasite associations arise? Veterinary Research Communications, 37(3), 197–207. https://doi.org/10.1007/s11259-013-9562-5",2013,HLC,Urbanization,Intensity of infection,Parasite,Amphibian/Reptile,Yes,Helminth,Yes,No,No,Yes,Direct,Yes,No,No,Field,Freshwater,Diplozoon kashmirensis,Diplozoon kashmirensis_,Schizothorax esocinus,Asia,No,Categorical,SD,2.62,0.03,97,4.28,0.1,100,NA,NA,,NA,0.03,0.1,197,22.39926361,2.154173775,2.154173775,0.490778692,6.81E-06,3.74E-05
947,CN_469,"Zargar, U. R., Chishti, M. Z., Yousuf, A. R., & Ahmad, F. (2013). Species spectrum, diversity profile and infection indices of helminth parasite fauna of Chirruh snowtrout, Schizothorax esocinus (Heckel) in lake ecosystems of Kashmir Himalayas-Do similarity and host-parasite associations arise? Veterinary Research Communications, 37(3), 197–207. https://doi.org/10.1007/s11259-013-9562-9",2013,HLC,Urbanization,Abundance,Parasite,Amphibian/Reptile,Yes,Helminth,Yes,No,No,Yes,Direct,Yes,No,No,Field,Freshwater,Diplozoon kashmirensis,Diplozoon kashmirensis_,Schizothorax esocinus,Asia,No,Categorical,SD,0.21,0.07,97,0.6,0.02,100,NA,NA,,NA,0.07,0.02,197,7.546847495,0.273856073,0.273856073,1.049822124,0.001156586,0.001156586
961,CN_98,"Dunn, A. M., and J. T. A. Dick. 1998. “Parasitism and Epibiosis in Native and Non-Native Gammarids in Freshwater in Ireland.” Ecography 21 (6): 593–98. https://doi.org/10.1111/j.1600-0587.1998.tb00551.x.",1998,IS,Enemy Release,Parasite Prevalence,Parasite,Arthropod,Yes,Protist,Yes,No,No,Yes,Direct,Yes,No,No,Field,Freshwater,Embata parasitica,Embata parasitica_Gammarus pulex,Gammarus ducheni celticus,Europe,No,Categorical,SE,0.632,0.088,30,0.914,0.035,70,NA,NA,,NA,0.481995851,0.292831009,100,0.701707769,0.062012474,0.062012474,0.368941177,0.020854289,0.020854289
